2025-02-11 15:38:32.014 MSK [127] postgres@ptdev HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:38:32.015 MSK [127] postgres@ptdev LOG:  statement: BEGIN
2025-02-11 15:38:32.015 MSK [127] postgres@ptdev LOG:  statement: SELECT phonenum FROM phone
2025-02-11 15:38:43.269 MSK [128] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:38:43.269 MSK [128] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:38:43.269 MSK [128] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:39:01.499 MSK [39] LOG:  checkpoint starting: time
2025-02-11 15:39:01.811 MSK [39] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.305 s, sync=0.002 s, total=0.313 s; sync files=4, longest=0.001 s, average=0.001 s; distance=1 kB, estimate=14745 kB
2025-02-11 15:39:03.572 MSK [44] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:39:43.324 MSK [129] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:39:43.324 MSK [129] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:39:43.324 MSK [129] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:40:03.637 MSK [44] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:40:43.352 MSK [131] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:40:43.352 MSK [131] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:40:43.352 MSK [131] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:41:03.696 MSK [44] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:41:43.355 MSK [151] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:41:43.355 MSK [151] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:41:43.355 MSK [151] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:42:03.756 MSK [44] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:44:37.304 MSK [16] LOG:  starting PostgreSQL 15.1 (Debian 15.1-1.pgdg110+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 10.2.1-6) 10.2.1 20210110, 64-bit
2025-02-11 15:44:37.305 MSK [16] LOG:  listening on IPv4 address "0.0.0.0", port 5432
2025-02-11 15:44:37.305 MSK [16] LOG:  listening on IPv6 address "::", port 5432
2025-02-11 15:44:37.312 MSK [16] LOG:  listening on Unix socket "/var/run/postgresql/.s.PGSQL.5432"
2025-02-11 15:44:37.340 MSK [16] LOG:  could not open usermap file "/var/lib/postgresql/data/pg_ident.conf": No such file or directory
2025-02-11 15:44:37.350 MSK [40] LOG:  database system was interrupted; last known up at 2025-02-11 15:39:01 MSK
2025-02-11 15:44:37.460 MSK [40] LOG:  database system was not properly shut down; automatic recovery in progress
2025-02-11 15:44:37.470 MSK [40] LOG:  redo starts at 0/1F000590
2025-02-11 15:44:37.470 MSK [40] LOG:  invalid record length at 0/1F000678: wanted 24, got 0
2025-02-11 15:44:37.470 MSK [40] LOG:  redo done at 0/1F000640 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
2025-02-11 15:44:37.488 MSK [38] LOG:  checkpoint starting: end-of-recovery immediate wait
2025-02-11 15:44:37.508 MSK [38] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.002 s, total=0.022 s; sync files=2, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=0 kB
2025-02-11 15:44:37.517 MSK [16] LOG:  database system is ready to accept connections
2025-02-11 15:44:37.540 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:45:20.712 MSK [49] postgres@ptdev WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:45:20.712 MSK [49] postgres@ptdev DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:45:20.712 MSK [49] postgres@ptdev HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:45:20.714 MSK [49] postgres@ptdev LOG:  statement: BEGIN
2025-02-11 15:45:20.714 MSK [49] postgres@ptdev LOG:  statement: INSERT INTO phone (phonenum) VALUES ('+7 925 046 34 11')
2025-02-11 15:45:20.724 MSK [49] postgres@ptdev LOG:  statement: COMMIT
2025-02-11 15:45:26.744 MSK [50] postgres@ptdev WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:45:26.744 MSK [50] postgres@ptdev DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:45:26.744 MSK [50] postgres@ptdev HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:45:26.749 MSK [50] postgres@ptdev LOG:  statement: BEGIN
2025-02-11 15:45:26.749 MSK [50] postgres@ptdev LOG:  statement: SELECT phonenum FROM phone
2025-02-11 15:45:37.600 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:45:37.612 MSK [51] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:45:37.612 MSK [51] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:45:37.612 MSK [51] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:45:44.943 MSK [53] repl_user@[unknown] LOG:  received replication command: SHOW data_directory_mode
2025-02-11 15:45:44.943 MSK [53] repl_user@[unknown] STATEMENT:  SHOW data_directory_mode
2025-02-11 15:45:44.948 MSK [53] repl_user@[unknown] LOG:  received replication command: SHOW wal_segment_size
2025-02-11 15:45:44.948 MSK [53] repl_user@[unknown] STATEMENT:  SHOW wal_segment_size
2025-02-11 15:45:44.948 MSK [53] repl_user@[unknown] LOG:  received replication command: IDENTIFY_SYSTEM
2025-02-11 15:45:44.948 MSK [53] repl_user@[unknown] STATEMENT:  IDENTIFY_SYSTEM
2025-02-11 15:45:44.949 MSK [53] repl_user@[unknown] LOG:  received replication command: BASE_BACKUP ( LABEL 'pg_basebackup base backup',  PROGRESS,  WAIT 0,  MANIFEST 'yes',  TARGET 'client')
2025-02-11 15:45:44.949 MSK [53] repl_user@[unknown] STATEMENT:  BASE_BACKUP ( LABEL 'pg_basebackup base backup',  PROGRESS,  WAIT 0,  MANIFEST 'yes',  TARGET 'client')
2025-02-11 15:45:45.047 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:45:45.047 MSK [38] LOG:  checkpoint starting: force wait
2025-02-11 15:45:45.423 MSK [38] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.341 s, sync=0.007 s, total=0.376 s; sync files=4, longest=0.004 s, average=0.002 s; distance=16382 kB, estimate=16382 kB
2025-02-11 15:45:45.468 MSK [54] repl_user@[unknown] LOG:  received replication command: SHOW data_directory_mode
2025-02-11 15:45:45.468 MSK [54] repl_user@[unknown] STATEMENT:  SHOW data_directory_mode
2025-02-11 15:45:45.469 MSK [54] repl_user@[unknown] LOG:  received replication command: CREATE_REPLICATION_SLOT "pg_basebackup_54" TEMPORARY PHYSICAL ( RESERVE_WAL)
2025-02-11 15:45:45.469 MSK [54] repl_user@[unknown] STATEMENT:  CREATE_REPLICATION_SLOT "pg_basebackup_54" TEMPORARY PHYSICAL ( RESERVE_WAL)
2025-02-11 15:45:45.477 MSK [54] repl_user@[unknown] LOG:  received replication command: IDENTIFY_SYSTEM
2025-02-11 15:45:45.477 MSK [54] repl_user@[unknown] STATEMENT:  IDENTIFY_SYSTEM
2025-02-11 15:45:45.477 MSK [54] repl_user@[unknown] LOG:  received replication command: START_REPLICATION SLOT "pg_basebackup_54" 0/20000000 TIMELINE 1
2025-02-11 15:45:45.477 MSK [54] repl_user@[unknown] STATEMENT:  START_REPLICATION SLOT "pg_basebackup_54" 0/20000000 TIMELINE 1
2025-02-11 15:45:46.765 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:45:46.771 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:46:37.664 MSK [59] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:46:37.664 MSK [59] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:46:37.664 MSK [59] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:46:46.823 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:47:37.725 MSK [60] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:47:37.725 MSK [60] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:47:37.725 MSK [60] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:47:46.863 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:48:37.778 MSK [61] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:48:37.778 MSK [61] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:48:37.778 MSK [61] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:48:46.876 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:49:37.799 MSK [62] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:49:37.799 MSK [62] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:49:37.799 MSK [62] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:49:46.936 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:50:37.859 MSK [63] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:50:37.859 MSK [63] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:50:37.859 MSK [63] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:50:45.524 MSK [38] LOG:  checkpoint starting: time
2025-02-11 15:50:45.534 MSK [38] LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.001 s, total=0.010 s; sync files=0, longest=0.000 s, average=0.000 s; distance=16384 kB, estimate=16384 kB
2025-02-11 15:50:46.968 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:51:37.914 MSK [64] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:51:37.914 MSK [64] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:51:37.914 MSK [64] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:51:47.028 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:52:37.962 MSK [65] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:52:37.962 MSK [65] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:52:37.962 MSK [65] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:52:47.088 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:53:38.021 MSK [66] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:53:38.021 MSK [66] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:53:38.021 MSK [66] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:53:47.144 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:54:38.081 MSK [67] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:54:38.081 MSK [67] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:54:38.081 MSK [67] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:54:47.204 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:55:38.085 MSK [68] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:55:38.085 MSK [68] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:55:38.085 MSK [68] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:55:47.215 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:56:38.140 MSK [69] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:56:38.140 MSK [69] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:56:38.140 MSK [69] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:56:47.272 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:57:38.156 MSK [70] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:57:38.156 MSK [70] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:57:38.156 MSK [70] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:57:47.332 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:58:38.191 MSK [71] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:58:38.191 MSK [71] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:58:38.191 MSK [71] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:58:47.394 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 15:59:38.247 MSK [72] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 15:59:38.247 MSK [72] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 15:59:38.247 MSK [72] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 15:59:47.452 MSK [43] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:50:41.321 MSK [16] LOG:  starting PostgreSQL 15.1 (Debian 15.1-1.pgdg110+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 10.2.1-6) 10.2.1 20210110, 64-bit
2025-02-11 16:50:41.323 MSK [16] LOG:  listening on IPv4 address "0.0.0.0", port 5432
2025-02-11 16:50:41.323 MSK [16] LOG:  listening on IPv6 address "::", port 5432
2025-02-11 16:50:41.325 MSK [16] LOG:  listening on Unix socket "/var/run/postgresql/.s.PGSQL.5432"
2025-02-11 16:50:41.331 MSK [16] LOG:  could not open usermap file "/var/lib/postgresql/data/pg_ident.conf": No such file or directory
2025-02-11 16:50:41.336 MSK [39] LOG:  database system was interrupted; last known up at 2025-02-11 15:50:45 MSK
2025-02-11 16:50:41.420 MSK [39] LOG:  database system was not properly shut down; automatic recovery in progress
2025-02-11 16:50:41.426 MSK [39] LOG:  redo starts at 0/21000060
2025-02-11 16:50:41.426 MSK [39] LOG:  invalid record length at 0/21000148: wanted 24, got 0
2025-02-11 16:50:41.426 MSK [39] LOG:  redo done at 0/21000110 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
2025-02-11 16:50:41.433 MSK [37] LOG:  checkpoint starting: end-of-recovery immediate wait
2025-02-11 16:50:41.443 MSK [37] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.001 s, total=0.011 s; sync files=2, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=0 kB
2025-02-11 16:50:41.449 MSK [16] LOG:  database system is ready to accept connections
2025-02-11 16:50:41.452 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:51:08.468 MSK [48] postgres@ptdev WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:51:08.468 MSK [48] postgres@ptdev DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:51:08.468 MSK [48] postgres@ptdev HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:51:08.471 MSK [48] postgres@ptdev LOG:  statement: BEGIN
2025-02-11 16:51:08.471 MSK [48] postgres@ptdev LOG:  statement: SELECT phonenum FROM phone
2025-02-11 16:51:21.785 MSK [49] postgres@ptdev WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:51:21.785 MSK [49] postgres@ptdev DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:51:21.785 MSK [49] postgres@ptdev HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:51:21.787 MSK [49] postgres@ptdev LOG:  statement: BEGIN
2025-02-11 16:51:21.787 MSK [49] postgres@ptdev LOG:  statement: INSERT INTO phone (phonenum) VALUES ('+7 925 046 34 11')
2025-02-11 16:51:21.801 MSK [49] postgres@ptdev LOG:  statement: COMMIT
2025-02-11 16:51:25.349 MSK [50] postgres@ptdev WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:51:25.349 MSK [50] postgres@ptdev DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:51:25.349 MSK [50] postgres@ptdev HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:51:25.350 MSK [50] postgres@ptdev LOG:  statement: BEGIN
2025-02-11 16:51:25.351 MSK [50] postgres@ptdev LOG:  statement: SELECT phonenum FROM phone
2025-02-11 16:51:41.515 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:51:41.522 MSK [55] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:51:41.522 MSK [55] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:51:41.522 MSK [55] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:52:41.561 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:52:41.565 MSK [56] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:52:41.565 MSK [56] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:52:41.565 MSK [56] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:53:41.621 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:53:41.629 MSK [57] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:53:41.629 MSK [57] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:53:41.629 MSK [57] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:54:41.681 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:54:41.685 MSK [58] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:54:41.685 MSK [58] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:54:41.685 MSK [58] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:55:18.261 MSK [59] postgres@ptdev WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:55:18.261 MSK [59] postgres@ptdev DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:55:18.261 MSK [59] postgres@ptdev HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:55:18.262 MSK [59] postgres@ptdev LOG:  statement: BEGIN
2025-02-11 16:55:18.263 MSK [59] postgres@ptdev LOG:  statement: SELECT phonenum FROM phone
2025-02-11 16:55:41.541 MSK [37] LOG:  checkpoint starting: time
2025-02-11 16:55:41.713 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:55:41.719 MSK [64] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:55:41.719 MSK [64] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:55:41.719 MSK [64] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:55:41.864 MSK [37] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.308 s, sync=0.005 s, total=0.324 s; sync files=4, longest=0.002 s, average=0.002 s; distance=1 kB, estimate=1 kB
2025-02-11 16:56:11.626 MSK [66] repl_user@[unknown] LOG:  received replication command: SHOW data_directory_mode
2025-02-11 16:56:11.626 MSK [66] repl_user@[unknown] STATEMENT:  SHOW data_directory_mode
2025-02-11 16:56:26.427 MSK [68] repl_user@[unknown] LOG:  received replication command: SHOW data_directory_mode
2025-02-11 16:56:26.427 MSK [68] repl_user@[unknown] STATEMENT:  SHOW data_directory_mode
2025-02-11 16:56:26.428 MSK [68] repl_user@[unknown] LOG:  received replication command: SHOW wal_segment_size
2025-02-11 16:56:26.428 MSK [68] repl_user@[unknown] STATEMENT:  SHOW wal_segment_size
2025-02-11 16:56:26.428 MSK [68] repl_user@[unknown] LOG:  received replication command: IDENTIFY_SYSTEM
2025-02-11 16:56:26.428 MSK [68] repl_user@[unknown] STATEMENT:  IDENTIFY_SYSTEM
2025-02-11 16:56:26.428 MSK [68] repl_user@[unknown] LOG:  received replication command: BASE_BACKUP ( LABEL 'pg_basebackup base backup',  PROGRESS,  WAIT 0,  MANIFEST 'yes',  TARGET 'client')
2025-02-11 16:56:26.428 MSK [68] repl_user@[unknown] STATEMENT:  BASE_BACKUP ( LABEL 'pg_basebackup base backup',  PROGRESS,  WAIT 0,  MANIFEST 'yes',  TARGET 'client')
2025-02-11 16:56:26.588 MSK [37] LOG:  checkpoint starting: force wait
2025-02-11 16:56:26.588 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:56:26.766 MSK [37] LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.001 s, total=0.179 s; sync files=0, longest=0.000 s, average=0.000 s; distance=16382 kB, estimate=16382 kB
2025-02-11 16:56:26.817 MSK [69] repl_user@[unknown] LOG:  received replication command: SHOW data_directory_mode
2025-02-11 16:56:26.817 MSK [69] repl_user@[unknown] STATEMENT:  SHOW data_directory_mode
2025-02-11 16:56:26.817 MSK [69] repl_user@[unknown] LOG:  received replication command: CREATE_REPLICATION_SLOT "pg_basebackup_69" TEMPORARY PHYSICAL ( RESERVE_WAL)
2025-02-11 16:56:26.817 MSK [69] repl_user@[unknown] STATEMENT:  CREATE_REPLICATION_SLOT "pg_basebackup_69" TEMPORARY PHYSICAL ( RESERVE_WAL)
2025-02-11 16:56:26.827 MSK [69] repl_user@[unknown] LOG:  received replication command: IDENTIFY_SYSTEM
2025-02-11 16:56:26.827 MSK [69] repl_user@[unknown] STATEMENT:  IDENTIFY_SYSTEM
2025-02-11 16:56:26.830 MSK [69] repl_user@[unknown] LOG:  received replication command: START_REPLICATION SLOT "pg_basebackup_69" 0/22000000 TIMELINE 1
2025-02-11 16:56:26.830 MSK [69] repl_user@[unknown] STATEMENT:  START_REPLICATION SLOT "pg_basebackup_69" 0/22000000 TIMELINE 1
2025-02-11 16:56:29.980 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:56:29.997 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:56:41.768 MSK [70] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:56:41.768 MSK [70] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:56:41.768 MSK [70] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:57:30.057 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:57:41.825 MSK [75] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:57:41.825 MSK [75] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:57:41.825 MSK [75] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:58:30.108 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:58:41.882 MSK [76] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:58:41.882 MSK [76] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:58:41.882 MSK [76] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 16:59:30.167 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 16:59:41.940 MSK [77] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 16:59:41.940 MSK [77] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 16:59:41.940 MSK [77] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:00:30.222 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:00:41.991 MSK [78] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:00:41.991 MSK [78] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
